Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
178,279.35219627105636,0.47572815533980584,1.487648726306357,0.329304614324896,2.0,1.0008340283569643,0.5714285714285714,1,0.7026351300092688,0.3264206707714176,1.5,0.42530413411744056,0.7959183673469388,1,1.175449473169384,0.5792460115938125,3.5,0.4399926313094413,0.5643564356435643,3,49,54,14.015861121069555,11.759419733653376,69.97625658681534,0.45343136195019074,3
179,280.0384550784745,0.5425531914893617,1.7215378504101688,1.4721110989918045,8.0,1.0004839215653174,0.5882352941176471,2,0.9153916397063045,0.4237225280219062,1.6666666666666665,0.125,0.6862745098039216,1,1.4851357251069526,1.3170078445935214,8.0,0.5,0.6568627450980392,2,51,43,15.870151589305213,16.073557259218102,81.3887768614686,0.3026549190084432,3
180,280.6632923144776,0.5425531914893617,1.4089396088966706,0.2891925090723025,2.178963820683718,1.0016680567139282,0.47058823529411764,2,0.8252210590244993,0.23711949886414715,1.5,0.3333333333333333,0.49019607843137253,2,1.1028078535175267,0.49881547477762456,3.0,0.3333333333333333,0.5392156862745098,2,51,43,11.237018285755799,9.382589852414599,38.5796187283247,0.47010637094173535,3
181,281.29084886471014,0.5053763440860215,1.381993142418931,0.2577570004679858,2.0,1.0002754356379988,0.6170212765957447,2,0.938349576450942,0.3599995249739041,2.0,0.6426735218508998,0.723404255319149,1,1.211821918646445,0.5468089118155982,2.744856661045531,0.5,0.6534653465346535,1,47,46,15.348788386689893,13.804012423142158,63.22318791739685,0.474236228055182,3
182,281.9089743024551,0.49038461538461536,1.613494945614744,0.6604933306036435,4.0,1.0025041736227045,0.5098039215686274,3,0.7441099344142786,0.2950933489201709,1.5,0.25,0.6274509803921569,2,1.3220466558157598,0.9145905393848327,6.0,0.5,0.6039603960396039,2,51,53,12.829767747777643,13.880153488810532,60.73276224067156,0.31400636936215026,3
183,282.4635331926295,0.5151515151515151,1.4927112030813035,0.5481553027600415,3.5,1.0057795901641675,0.6666666666666666,1,0.9198440146206562,0.45405296335643147,2.0,0.2857142857142857,0.7450980392156863,2,1.3558528559831862,0.8180608543898935,3.8991147351966204,0.33332581583635906,0.6862745098039216,3,51,48,13.071456443956952,13.960787972688442,83.45924164926262,0.2817800560721053,3
184,283.1680385407585,0.45132743362831856,1.3464563264754474,0.5678675656388631,4.0,1.0000168636907873,0.47058823529411764,2,0.9176312121118753,0.26937407403121644,1.5,0.25,0.5098039215686274,3,1.2776411513065347,0.8270095564195236,4.456627318718382,0.25,0.5643564356435643,3,51,62,14.10437283977941,16.339063468462022,88.2888929386323,0.21400934559033685,3
185,283.796953120254,0.4807692307692308,1.537237778547111,0.47905417506469233,2.5,1.0066517655047533,0.7,3,0.8145953923393403,0.31389418774382416,1.2044083678665507,0.4,0.84,3,1.210317901978752,0.6401691035345034,3.5,0.3999945873533511,0.6534653465346535,3,50,54,11.834683774082821,12.070759259668616,81.96320363296198,0.33970575502925365,3
186,284.3400296762029,0.51,1.3836946685668337,0.2590591472200404,2.0,1.0051856878956498,0.6078431372549019,1,0.9563882224923069,0.3232365585750643,1.5,0.5,0.6274509803921569,1,1.308276492896862,0.6015895502111914,3.2349915682967962,0.5,0.6237623762376238,1,51,49,15.57985974953825,13.623385103936545,56.40150331717811,0.909186999467,3
187,284.93265188778855,0.5494505494505495,1.327088274134801,0.19083129534562873,1.5,1.0004327514138185,0.66,1,0.8863885573751744,0.2527834075414226,1.5,0.6666666666666666,0.78,2,1.1041312065485518,0.30501794640227864,1.5,0.5,0.7524752475247525,2,50,41,11.519254076756619,9.732238419572623,53.20145510212793,0.21931712199462486,3
188,285.5921016097508,0.4811320754716981,1.4316142492665647,0.21794754889914736,2.0,1.0865,0.6274509803921569,2,0.8423683076633123,0.2836374752459061,1.5,0.5,0.6666666666666666,2,1.2273688852064548,0.5966902279917801,3.0205902192242835,0.5,0.6336633663366337,3,51,55,13.06227169992406,16.08461490848053,132.9713218336846,1.3806158046321209,3
189,286.26870550429857,0.5154639175257731,1.3864910353978939,0.28588119017179364,2.232667450058754,1.0000913517957655,0.58,2,0.9641951123490642,0.3464118645331358,1.5,0.5342412451361868,0.58,1,1.2030449583746303,0.45844855658595846,2.39803094233474,0.6000000000000001,0.6831683168316832,2,50,47,14.128708500495417,13.430250408715976,71.39654144528977,0.3710795063056035,3
190,286.88109342031885,0.5434782608695652,1.3157679112482124,0.33020518413127287,2.5,1.0000913517957655,0.52,1,0.9203603510256888,0.2441010188940634,1.5,0.6,0.62,3,1.1620382698669884,0.3944998781637174,2.5,0.5529953917050692,0.5544554455445545,3,50,42,13.620160499338258,12.980413203832232,57.697377510450906,0.5810492664137851,3
191,287.4509465861522,0.6071428571428571,1.4116088559370532,0.33926898130183086,2.5,1.0003908869900717,0.5490196078431373,3,0.8247097401961099,0.21005003566602776,1.2236131797871181,0.4,0.6274509803921569,2,1.2231955279798197,0.4616890928867934,2.5,0.4,0.5247524752475248,3,51,33,13.160422960700297,12.568659820655727,62.12321037866073,0.31400636936215026,3
192,287.9752406131993,0.4811320754716981,1.3931301730719026,0.25357899336851014,2.0,1.0000590219224283,0.7450980392156863,1,1.090286827942739,0.3152649487583136,1.5,0.6666666666666666,0.7450980392156863,1,1.136223458131468,0.3846054008632027,2.0,0.4,0.7623762376237624,1,51,55,14.765390193747566,13.866436710365209,82.79215544301988,1.2809244613833486,3
193,288.5512809717466,0.5376344086021505,1.4086571882471821,0.19005720133081938,1.6666666666666665,1.0205494659921304,0.5,2,0.8848928476035308,0.30003007820717237,2.0,0.6666666666666666,0.58,2,1.2112895394809455,0.4665757062855258,2.5245868465430017,0.39999999999999997,0.6039603960396039,2,50,43,14.50316793772199,13.776791007752198,66.28801991370594,0.7561084578286349,3
194,289.0754754720256,0.5617977528089888,1.263385859497572,0.2574499273650392,2.0,1.0002587165689683,0.52,1,0.8829722213575982,0.18863859482013415,1.2333379496918107,0.6666666666666666,0.6,3,1.1866163791993505,0.3628004641650509,2.1016916016710225,0.6418894107757762,0.5841584158415841,2,50,39,12.14229407019139,10.45097934983592,47.499919397506076,1.143016913038588,3
195,289.6747689629426,0.5157894736842106,1.409891331167916,0.4092474870784361,2.5,1.004730647351743,0.6938775510204082,2,0.9593629910223439,0.2741315204419011,1.5,0.6,0.6938775510204082,2,1.1445959262373133,0.46548260046779355,2.5,0.5,0.693069306930693,3,49,46,14.921751288885268,13.337385831692325,79.5745692720486,0.15000000000000568,3
196,290.2616203315201,0.532608695652174,1.5657581947293362,0.4877133143352187,3.0,1.0008940841199396,0.6326530612244898,1,1.0009441419915885,0.42869265231827586,2.0,0.3333333333333333,0.6122448979591837,3,1.19773484904637,0.5331907328352454,3.0,0.5,0.6372549019607843,3,49,43,17.329623811092244,19.25094010443649,116.81607552276832,0.43965895873959887,3
197,290.79717780648514,0.4857142857142857,1.4036788614422804,0.2914591374381681,2.0,1.0000252957494709,0.5294117647058824,3,0.9097977603756721,0.3549403194394597,2.0,0.5,0.5882352941176471,2,1.2254239153046953,0.3273785339655016,2.0,0.6666666666666666,0.6237623762376238,3,51,54,17.509140394360955,17.482129652866337,92.85371182089193,0.5420332093146906,3
198,291.39087814217294,0.5263157894736842,1.455938847986991,0.6098154193209941,3.6666666666666665,1.0025,0.56,2,0.8827244592890158,0.28514340984861036,1.5,0.2727272727272727,0.64,2,1.1356515682293686,0.425848104586625,2.372828836424958,0.4,0.6237623762376238,1,50,45,13.870140140542212,14.120308575995395,76.25860229631505,0.43416586692185527,3
199,292.1773889673143,0.45535714285714285,1.4592384957699336,0.571577045981651,3.6666666666666665,1.0069545043005885,0.6078431372549019,2,0.9626928959357106,0.3716705584278903,2.0,0.5,0.5686274509803921,2,1.3169178436536269,0.845172617358532,5.5,0.492040757075113,0.6336633663366337,2,51,61,14.702267791375471,14.812747419861932,81.91237422934164,0.4396589587396057,3
200,292.72813232702913,0.5681818181818182,1.4792857729520434,0.3545719854033334,2.5,1.023149013506946,0.5,3,0.782409872683779,0.22352731047777066,1.5,0.4,0.46,3,1.2902703125369246,0.5380374319557628,2.5,0.5,0.5841584158415841,3,50,38,13.095945898838288,13.115556145479847,87.29651485291245,0.31400636936215026,3
201,293.32110898735846,0.53125,1.445234030343975,0.28904894339750653,2.0,1.0019374169276172,0.6078431372549019,1,0.8351478110418015,0.24877042210003256,1.4999999999999998,0.5,0.6666666666666666,2,1.136784911732747,0.5570044925147628,3.3623856626113207,0.5,0.6237623762376238,2,51,45,12.559947240126398,12.643835973259597,53.03020445051856,0.804668413573633,3
202,293.8333093940688,0.5208333333333334,1.5915566467353246,0.5734645543193001,3.4999999999999996,1.0035794372752276,0.52,3,0.9795737866451929,0.4895459725640876,2.5,0.28571428571428575,0.46,2,1.2644971524567883,0.48772276345527044,2.5,0.5,0.6732673267326733,1,50,46,12.336547257837227,12.386931096789327,82.44929483518186,0.4455333881989071,3
203,294.4268013105818,0.51,1.4303528958982643,0.27980097760129674,2.0,1.0001267303253853,0.5294117647058824,1,0.8334958015034873,0.32742158546537786,1.5,0.5,0.5882352941176471,3,1.2330232412262117,0.4385463619898611,2.1193423271500844,0.41834564316522427,0.6372549019607843,3,51,49,12.379793674812165,17.04542630201052,127.84551912701332,0.42579337712087595,3
204,295.11238912369777,0.49038461538461536,1.3146981005779934,0.25831245288973187,2.0,1.0021762402951921,0.5098039215686274,1,0.8705881793452281,0.2564556321823606,1.5,0.5,0.5686274509803921,2,1.1689063394127448,0.36103213708931325,2.0,0.39999999999999997,0.6470588235294118,3,51,53,14.398498651038949,20.96539376391542,198.20351683862788,0.4356604182158379,1
205,295.7312550092179,0.5483870967741935,1.3525533484373076,0.31305345980066546,2.0,1.0000660543753996,0.6274509803921569,3,0.9077971025383805,0.24482971961468591,1.3859328100672543,0.5,0.6862745098039216,3,1.2677135049575454,0.4420927046354358,2.439865092748735,0.5,0.6435643564356436,2,51,42,13.210797129600047,10.778176610932345,58.034472780798716,1.1922443025074911,3
206,296.47564002595493,0.4716981132075472,1.2967318341054577,0.22382661634900028,1.8083333333333333,1.0001588236368926,0.5,3,0.8807248575048968,0.23765004781878868,1.4999999999999998,0.604147465437788,0.58,1,1.1357233531221107,0.3641253654039109,1.9409949409780778,0.5,0.5742574257425742,2,50,56,15.450958413700457,15.031798385852994,98.94926732351016,0.3847076812334298,3
207,296.9862580417862,0.5204081632653061,1.3993023105204478,0.25695337883099045,1.7880700612765033,1.000791174817313,0.6470588235294118,1,0.9529185612836979,0.3031767144390319,1.5,0.6260602633492205,0.5686274509803921,3,1.2584284646077712,0.5608119244642098,2.6074030354131534,0.5,0.6732673267326733,3,51,47,13.530000656047472,11.085175735880656,52.29898698325042,0.4280186911806511,3
208,297.53438150323984,0.5104166666666666,1.3765029020590343,0.23547620545438472,1.773575868482888,1.0010424008136634,0.6326530612244898,2,0.9337337794318344,0.2875344178261534,1.4999999999999998,0.6281051405168762,0.6938775510204082,1,1.2788683617429288,0.39974815958764903,2.784974704890388,0.6666666666666666,0.6633663366336634,2,49,47,13.191231719910247,12.710915674281116,83.21581871589187,0.15033296378373603,3
209,298.07754091983327,0.5157894736842106,1.2948721317921588,0.2595855495704681,2.0,1.0005582091189154,0.5102040816326531,1,0.907416509661509,0.262570233875666,1.5,0.5233892321270962,0.6122448979591837,1,1.1707411130002912,0.4884403659752829,3.4729173693086004,0.4,0.5643564356435643,2,49,46,13.912479906013097,18.60677324619621,157.05136892155213,0.31304951684997817,3
210,298.6402026754636,0.53125,1.4303956167753311,0.5938601329218144,4.0,1.0000084319164901,0.49019607843137253,2,0.885050389273059,0.2763959728917979,1.5,0.5,0.6274509803921569,2,1.1318604539396784,0.430858813717415,2.601440804010258,0.5,0.5445544554455446,3,51,45,14.6673488214249,13.20235372521729,60.92293135821945,0.42296571965112095,3
211,299.1954804583407,0.5263157894736842,1.3346486889968245,0.25326750162900813,2.0,1.0002178554311358,0.6,1,0.8801764198455433,0.21545274142286414,1.3333634046775975,0.5,0.66,3,1.1996707341000175,0.4008646168650745,2.0,0.39999999999999997,0.6039603960396039,2,50,45,12.101085135949795,10.865131030386166,58.634218218167206,0.4788527957525129,3
212,299.86077223491776,0.4857142857142857,1.3006667902171563,0.31375197065467647,2.0,1.0000168629798571,0.5686274509803921,3,0.8828899344068128,0.21353981852525333,1.3333333333333333,0.5,0.6078431372549019,2,1.24470593058167,0.7062577355329648,5.076205733558179,0.5,0.5643564356435643,2,51,54,13.813393413494369,14.44686375504171,74.26495194080412,0.4341658669218412,3
213,300.45257718226276,0.5,1.6130211322987684,0.7933313648328012,5.0,1.001669449081803,0.52,1,0.9104800470858139,0.3508956589945286,1.6666666666666665,0.2,0.54,3,1.3246183213981555,0.7211903636828201,5.0,0.6666666666666666,0.5544554455445545,2,50,50,13.292755132834193,12.251207643654906,53.245269416003524,0.2408318915758558,3
214,301.08508417231553,0.4857142857142857,1.347289859328953,0.30702804014523066,2.000967741935484,1.0000505902192243,0.6078431372549019,3,0.8931711452685754,0.3004432323444332,1.4999999999999998,0.49975818152506857,0.6274509803921569,3,1.187018755401582,0.48154318858426576,2.808431703204047,0.33333333333333337,0.6435643564356436,2,51,54,13.75974148441352,14.23646954658769,98.68247614609966,0.4816637831517116,3
215,301.65750163735925,0.504950495049505,1.5517352387392231,0.44301254992727634,3.195507255109251,1.0136277457764251,0.5294117647058824,2,0.7707709104214087,0.3116789576484591,1.5,0.30923162631240625,0.6078431372549019,3,1.1933165274491648,0.4762655944276759,2.0,0.479823930694632,0.6039603960396039,2,51,50,12.122934541008297,10.716870173802667,48.89037387835776,0.48041648597856246,3
216,302.2905014858235,0.4672897196261682,1.3192026707793214,0.21308483532508143,1.5,1.000050592778724,0.6,2,0.9075815938884104,0.2750191404286855,1.4999999999999998,0.6666666666666666,0.78,1,1.0864091965373763,0.3878288428282247,1.9509949409780778,0.5,0.6633663366336634,1,50,57,14.85466225748871,19.243120555779214,133.15767637062902,0.4701063709417331,3
217,302.8167581355817,0.5257731958762887,1.5080955656821404,0.765274482793897,4.5,1.000099775995863,0.5882352941176471,1,0.8654845033470244,0.31379500818586126,1.5,0.22222222222222224,0.5882352941176471,2,1.3110200088798045,0.7348110506652927,4.5,0.5,0.594059405940594,1,51,46,11.833731584871499,13.080624432236323,69.811347182128,0.471699056602829,3
218,303.34118140949084,0.5434782608695652,1.5193765304339772,0.4871695742697124,2.6666666666666665,1.0033557046979864,0.64,3,0.9719124525463945,0.46910868182268456,2.5,0.6000000000000001,0.68,1,1.1264712926151086,0.6561097925105875,4.07862563237774,0.3999945873533511,0.6435643564356436,1,50,42,14.955242165017564,14.109955652930822,73.43641245968506,0.47296934361542625,3
219,303.83388350072835,0.5384615384615384,1.3885175611629486,0.27103865218820594,2.0,1.0009917578591534,0.5510204081632653,1,0.944704810227247,0.2672699428972295,1.5,0.5,0.5510204081632653,3,1.292135709004059,0.671299625776696,3.3469013490725126,0.5,0.5841584158415841,2,49,42,14.301885519929613,13.675531851084717,62.60021354652519,0.522627974758284,3
220,304.6735666473324,0.425,1.5185238125392064,0.37484187062402763,2.5,1.0005582091189154,0.47058823529411764,3,0.8614556239609156,0.26914248937619806,1.4999661705006768,0.39999999999999997,0.5490196078431373,2,1.2013692207312638,0.5456869686628818,2.5,0.23076923076923075,0.5445544554455446,3,51,69,13.578615424271357,13.891868374837019,87.17591978362972,0.32398803990266933,3
221,305.2364963499764,0.5151515151515151,1.4324857695729296,0.3178699364179621,2.5,1.0000084317742983,0.47058823529411764,1,0.8386153107902135,0.27458311608691804,1.5,0.39999999999999997,0.5098039215686274,3,1.2315152345325482,0.4092177594129913,2.5,0.39999999999999997,0.5643564356435643,3,51,48,12.328547458934073,10.903180093113786,51.23879707912057,0.37336309405189233,3
222,305.942018367016,0.43103448275862066,1.4176818792769739,0.36785823516724764,2.5000338294993236,1.0001503905234292,0.58,3,0.9608396241065481,0.4041931421034079,2.0,0.3999945873533511,0.58,3,1.2751495370419281,0.4708105844884186,2.4165472175379428,0.6575510381815675,0.6237623762376238,3,50,66,12.57689124780059,12.058489895800566,59.60021890263765,0.31400636936215026,3
223,306.69440870325445,0.43859649122807015,1.4208687856012618,0.36043187797362114,2.5,1.0016722408026757,0.56,1,0.9458545592552645,0.3833792157254261,2.0,0.39999999999999997,0.56,3,1.1113088881290056,0.4741669960402567,2.599595278246206,0.2222222222222222,0.5544554455445545,3,50,64,13.768690773379909,13.151527198472102,85.66996914012273,0.6717886572427089,3
224,307.2788983263184,0.5666666666666667,1.5889383279929064,0.8051425703656435,5.0,1.0018458965058912,0.5294117647058824,2,0.9661134851581425,0.42400959375051595,2.0,0.19999999999999998,0.5490196078431373,2,1.3546096989113097,0.6962375285280255,4.0,0.2857142857142857,0.5841584158415841,3,51,39,14.56570986103712,12.874009747882727,60.171120808094464,0.43416586692185727,3
225,307.9469534970019,0.43859649122807015,1.2285393803200193,0.1938289061840045,1.5,1.0000997751545813,0.62,3,1.0177365412238426,0.26711384968127794,1.4999999999999998,0.6666666666666666,0.66,1,1.178343150498255,0.5150273930316479,3.294405000815106,0.5,0.6237623762376238,2,50,64,13.833067312553997,11.449844024277548,69.87357826096978,0.6648308055437747,3
